event,host_time,src_ip,src_port,key,pi_name,payload_ts,rssi_dbm,agg_mode,agg_N,dist_m,rssi_mean
RAW,1761205433.741,10.128.97.1,41821,A,raspberrypi,1761205436.807,-60.00,,,,
RAW,1761205434.251,10.128.97.1,41821,A,raspberrypi,1761205437.307,-64.70,,,,
RAW,1761205434.763,10.128.97.1,41821,A,raspberrypi,1761205437.806,-66.20,,,,
RAW,1761205435.278,10.128.97.1,41821,A,raspberrypi,1761205438.309,-60.70,,,,
RAW,1761205435.687,10.128.97.1,41821,A,raspberrypi,1761205438.810,-60.60,,,,
RAW,1761205436.199,10.128.97.1,41821,A,raspberrypi,1761205439.311,-64.20,,,,
RAW,1761205436.709,10.128.97.1,41821,A,raspberrypi,1761205439.812,-67.00,,,,
RAW,1761205437.237,10.128.97.1,41821,A,raspberrypi,1761205440.313,-69.00,,,,
RAW,1761205437.738,10.128.97.1,41821,A,raspberrypi,1761205440.814,-68.40,,,,
RAW,1761205438.188,10.128.97.1,41821,A,raspberrypi,1761205441.315,-65.00,,,,
LEG_VAST,1761205438.229,,,A,raspberrypi,,,mean,20,10.000,-62.41
RAW,1761205438.694,10.128.97.1,41821,A,raspberrypi,1761205441.816,-62.50,,,,
RAW,1761205439.279,10.128.97.1,41821,A,raspberrypi,1761205442.317,-67.00,,,,
RAW,1761205439.783,10.128.97.1,41821,A,raspberrypi,1761205442.818,-69.00,,,,
RAW,1761205440.193,10.128.97.1,41821,A,raspberrypi,1761205443.319,-69.00,,,,
